Timestamp,NT:/Trackers/Tracker_1,NT:/Trackers/Tracker_1/rotation/value,NT:/Trackers/Tracker_1/translation/x,NT:/Trackers/Tracker_1/translation/y,NT:/Trackers/Tracker_2,NT:/Trackers/Tracker_2/rotation/value,NT:/Trackers/Tracker_2/translation/x,NT:/Trackers/Tracker_2/translation/y,NT:/Trackers/Tracker_3,NT:/Trackers/Tracker_3/rotation/value,NT:/Trackers/Tracker_3/translation/x,NT:/Trackers/Tracker_3/translation/y
123.572709,aa-32-9d-f1-01-72-11-40-dc-3f-30-d6-d9-cc-0e-40-28-ed-73-c3-d6-ee-9d-bf,-0.02923141067456672,4.361335540027236,3.850024865481812,e8-fb-ea-2f-94-25-e1-bf-87-58-49-7b-da-d7-0b-40-d4-17-ef-28-2c-6b-80-3f,0.008016915320592156,-0.5358372627159698,3.4803971893080106,8e-14-b8-81-e2-89-13-40-64-dc-3f-79-eb-2b-0a-40-4b-2f-db-d1-1d-ab-a0-3f,0.032555515162668934,4.8846531170467085,3.27144522405756
123.572717,aa-32-9d-f1-01-72-11-40-dc-3f-30-d6-d9-cc-0e-40-28-ed-73-c3-d6-ee-9d-bf,-0.02923141067456672,4.361335540027236,3.850024865481812,e8-fb-ea-2f-94-25-e1-bf-87-58-49-7b-da-d7-0b-40-d4-17-ef-28-2c-6b-80-3f,0.008016915320592156,-0.5358372627159698,3.4803971893080106,69-ce-31-30-e1-89-13-40-10-3c-f9-8a-57-2b-0a-40-74-25-ae-5d-30-be-a0-3f,0.03270102637822961,4.8846480875396106,3.271163068514859
123.672651,72-8b-52-5b-98-71-11-40-a1-34-b5-b7-ce-ca-0e-40-33-78-46-56-e5-0a-9e-bf,-0.029338439360451395,4.360932757294778,3.849027095048385,e8-fb-ea-2f-94-25-e1-bf-87-58-49-7b-da-d7-0b-40-d4-17-ef-28-2c-6b-80-3f,0.008016915320592156,-0.5358372627159698,3.4803971893080106,69-ce-31-30-e1-89-13-40-10-3c-f9-8a-57-2b-0a-40-74-25-ae-5d-30-be-a0-3f,0.03270102637822961,4.8846480875396106,3.271163068514859
123.672663,72-8b-52-5b-98-71-11-40-a1-34-b5-b7-ce-ca-0e-40-33-78-46-56-e5-0a-9e-bf,-0.029338439360451395,4.360932757294778,3.849027095048385,90-8a-b6-43-f9-86-e2-bf-88-10-dc-c2-5a-cb-0b-40-36-6a-b5-7c-06-c4-5d-3f,0.0018167556143767866,-0.57897628045278,3.474294206944311,69-ce-31-30-e1-89-13-40-10-3c-f9-8a-57-2b-0a-40-74-25-ae-5d-30-be-a0-3f,0.03270102637822961,4.8846480875396106,3.271163068514859
123.672666,72-8b-52-5b-98-71-11-40-a1-34-b5-b7-ce-ca-0e-40-33-78-46-56-e5-0a-9e-bf,-0.029338439360451395,4.360932757294778,3.849027095048385,90-8a-b6-43-f9-86-e2-bf-88-10-dc-c2-5a-cb-0b-40-36-6a-b5-7c-06-c4-5d-3f,0.0018167556143767866,-0.57897628045278,3.474294206944311,d4-8d-9d-3d-e9-89-13-40-d7-98-cf-12-d2-2b-0a-40-3b-22-4a-13-1e-c6-a0-3f,0.032761516432462355,4.884678805104574,3.27139677711521
123.786183,54-93-2a-2d-f2-71-11-40-b0-45-c1-b9-a7-cb-0e-40-0d-0e-a8-32-29-f1-9d-bf,-0.029240268437218876,4.361275392268755,3.849441004954052,90-8a-b6-43-f9-86-e2-bf-88-10-dc-c2-5a-cb-0b-40-36-6a-b5-7c-06-c4-5d-3f,0.0018167556143767866,-0.57897628045278,3.474294206944311,d4-8d-9d-3d-e9-89-13-40-d7-98-cf-12-d2-2b-0a-40-3b-22-4a-13-1e-c6-a0-3f,0.032761516432462355,4.884678805104574,3.27139677711521
123.78619,54-93-2a-2d-f2-71-11-40-b0-45-c1-b9-a7-cb-0e-40-0d-0e-a8-32-29-f1-9d-bf,-0.029240268437218876,4.361275392268755,3.849441004954052,c0-e7-94-10-c7-18-e4-bf-12-de-d9-6a-e2-ba-0b-40-9c-9d-b7-91-67-c4-70-bf,-0.004093555991381417,-0.6280246089802333,3.4662521693933366,d4-8d-9d-3d-e9-89-13-40-d7-98-cf-12-d2-2b-0a-40-3b-22-4a-13-1e-c6-a0-3f,0.032761516432462355,4.884678805104574,3.27139677711521
123.786194,54-93-2a-2d-f2-71-11-40-b0-45-c1-b9-a7-cb-0e-40-0d-0e-a8-32-29-f1-9d-bf,-0.029240268437218876,4.361275392268755,3.849441004954052,c0-e7-94-10-c7-18-e4-bf-12-de-d9-6a-e2-ba-0b-40-9c-9d-b7-91-67-c4-70-bf,-0.004093555991381417,-0.6280246089802333,3.4662521693933366,98-c8-a7-ee-1b-8a-13-40-6c-81-97-90-ab-2b-0a-40-7e-7c-38-b4-19-bc-a0-3f,0.032685092210379615,4.884872178068825,3.271323327659209
123.89956,fd-ee-cc-92-af-71-11-40-5c-00-b0-b8-f6-ca-0e-40-c1-26-98-f3-c1-d3-9d-bf,-0.02912810372621411,4.361021322019721,3.8491033962928167,c0-e7-94-10-c7-18-e4-bf-12-de-d9-6a-e2-ba-0b-40-9c-9d-b7-91-67-c4-70-bf,-0.004093555991381417,-0.6280246089802333,3.4662521693933366,98-c8-a7-ee-1b-8a-13-40-6c-81-97-90-ab-2b-0a-40-7e-7c-38-b4-19-bc-a0-3f,0.032685092210379615,4.884872178068825,3.271323327659209
123.899569,fd-ee-cc-92-af-71-11-40-5c-00-b0-b8-f6-ca-0e-40-c1-26-98-f3-c1-d3-9d-bf,-0.02912810372621411,4.361021322019721,3.8491033962928167,f8-3a-9e-b0-d3-7c-e5-bf-58-cf-7a-61-07-b6-0b-40-90-dd-59-ed-34-74-71-bf,-0.004261214014710815,-0.6714876603672044,3.463881265220987,98-c8-a7-ee-1b-8a-13-40-6c-81-97-90-ab-2b-0a-40-7e-7c-38-b4-19-bc-a0-3f,0.032685092210379615,4.884872178068825,3.271323327659209
123.899573,fd-ee-cc-92-af-71-11-40-5c-00-b0-b8-f6-ca-0e-40-c1-26-98-f3-c1-d3-9d-bf,-0.02912810372621411,4.361021322019721,3.8491033962928167,f8-3a-9e-b0-d3-7c-e5-bf-58-cf-7a-61-07-b6-0b-40-90-dd-59-ed-34-74-71-bf,-0.004261214014710815,-0.6714876603672044,3.463881265220987,66-88-20-b7-f7-89-13-40-63-50-3f-07-d7-2b-0a-40-94-67-86-b6-86-bd-a0-3f,0.03269597032631491,4.884734021530766,3.271406227702799
123.996242,df-fd-88-1a-3f-71-11-40-0f-d2-c0-be-04-c9-0e-40-e9-64-c4-08-5e-e6-9d-bf,-0.029199094090562126,4.360592283831891,3.848153581866661,f8-3a-9e-b0-d3-7c-e5-bf-58-cf-7a-61-07-b6-0b-40-90-dd-59-ed-34-74-71-bf,-0.004261214014710815,-0.6714876603672044,3.463881265220987,66-88-20-b7-f7-89-13-40-63-50-3f-07-d7-2b-0a-40-94-67-86-b6-86-bd-a0-3f,0.03269597032631491,4.884734021530766,3.271406227702799
